관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,관리기관전화번호,위도,경도
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 787-4전,생활방범,1,200,360도전방면,031-228-3301,37.299027,127.043303
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 777임,생활방범,1,200,360도전방면,031-228-3301,37.300027,127.044763
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 933-10임,생활방범,1,200,360도전방면,031-228-3301,37.297107,127.042643
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 807-3임,생활방범,1,200,360도전방면,031-228-3301,37.298417,127.046283
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 812-2답,생활방범,1,200,360도전방면,031-228-3301,37.298247,127.044533
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 453답,생활방범,1,200,360도전방면,031-228-3301,37.298717,127.048733
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 790임,생활방범,1,200,360도전방면,031-228-3301,37.299587,127.045613
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 798-3전,생활방범,4,200,360도전방면,031-228-3301,37.299247,127.047253
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 815-5창,생활방범,1,200,360도전방면,031-228-3301,37.296977,127.045153
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류3동 158-17 빅토리마트,생활방범,4,200,360도전방면,031-228-3301,37.260442,127.015881
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류3동 497-9 드림건축,생활방범,5,200,360도전방면,031-228-3301,37.260031,127.013798
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류3동 512-10 영광교회,생활방범,4,200,360도전방면,031-228-3301,37.256184,127.01337
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류3동 817-43 817-44,생활방범,4,200,360도전방면,031-228-3301,37.263462,127.019213
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 오목천동 344-5 수원여대앞,생활방범,4,200,360도전방면,031-228-3301,37.249139,126.965542
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 입북동 103-4 입북작목반,생활방범,4,200,360도전방면,031-228-3301,37.300464,126.950864
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 입북동 157-23 자이A114동,생활방범,4,200,360도전방면,031-228-3301,37.298338,126.957693
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 입북동 236-3 입북초교정문,생활방범,4,200,360도전방면,031-228-3301,37.290822,126.939497
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 평동 21-119 굿마트편의점,생활방범,4,200,360도전방면,031-228-3301,37.260279,126.995967
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 호매실동 453-7 인지이발관,생활방범,5,200,360도전방면,031-228-3301,37.2671,126.953062
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 호매실동 836-1 능이백숙,생활방범,5,200,360도전방면,031-228-3301,37.263298,126.942684
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 고등동 35-7 고화로62번길19-2,생활방범,5,200,360도전방면,031-228-3301,37.27464,127.007428
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 고등동 42-134 GS25뒤,생활방범,4,200,360도전방면,031-228-3301,37.278764,127.007096
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 고등동 66-17 도원주택,생활방범,5,200,360도전방면,031-228-3301,37.271076,127.005567
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 교동 134-2 꾼박사,생활방범,5,200,360도전방면,031-228-3301,37.271534,127.014379
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 교동 168-4 세인마이홈,생활방범,4,200,360도전방면,031-228-3301,37.268805,127.011733
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 교동 39-3 교동주택,생활방범,4,200,360도전방면,031-228-3301,37.272062,127.012911
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 매교동 179-71,생활방범,5,200,360도전방면,031-228-3301,37.266196,127.017657
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 매산로1가 57-9 각설탕,생활방범,4,200,360도전방면,031-228-3301,37.266842,127.002381
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 매산로3가 14-5 다운빌,생활방범,4,200,360도전방면,031-228-3301,37.271964,127.009871
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 매산로3가 67-4 내안의숲,생활방범,4,200,360도전방면,031-228-3301,37.269295,127.009634
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 망포동 346 당암어린이공원,시설물관리,3,200,360도전방면,031-228-3301,37.24373,127.060758
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 영통2동 964-3 솔찬어린이공원,시설물관리,3,200,360도전방면,031-228-3301,37.252869,127.064752
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 구운동 892 일월1호공원,시설물관리,3,200,360도전방면,031-228-3301,37.284205,126.976272
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 구운동 910 일월2호공원,시설물관리,3,200,360도전방면,031-228-3301,37.282351,126.973468
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 107-3 항공재단,생활방범,5,200,360도전방면,031-228-3301,37.304198,126.97206
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 111-1 한목교회,생활방범,4,200,360도전방면,031-228-3301,37.305268,126.971864
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 168-48 율전중옆,생활방범,4,200,360도전방면,031-228-3301,37.3024,126.967072
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 170-40 주공2단지주차장입구,생활방범,4,200,360도전방면,031-228-3301,37.305218,126.96717
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 285-1 공영주차장 안쪽,생활방범,4,200,360도전방면,031-228-3301,37.300469,126.971116
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 347 만리향 건너,생활방범,4,200,360도전방면,031-228-3301,37.298649,126.965312
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 414-25 한신주택,생활방범,5,200,360도전방면,031-228-3301,37.295607,126.967908
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 285-8 강남부동산,생활방범,5,200,360도전방면,031-228-3301,37.297987,126.971956
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 491-7 축산농협 건너,생활방범,5,200,360도전방면,031-228-3301,37.305281,126.97048
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 544-3 송촌아파트옆,생활방범,4,200,360도전방면,031-228-3301,37.307532,126.967779
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 629(일림어린이공원),시설물관리,1,200,360도전방면,031-228-3301,37.308483,127.001142
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만2동 51-1(장고개어린이공원),시설물관리,1,200,360도전방면,031-228-3301,37.278668,127.040366
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서2동 688-4(산마루어린이공원),시설물관리,1,200,360도전방면,031-228-3301,37.285957,126.987556
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 화서동 714(황새말공원),시설물관리,1,200,360도전방면,031-228-3301,37.286959,126.980998
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 구운동 464-1(구운공원) 동남아파트 부근,시설물관리,5,200,360도전방면,031-228-3301,37.282552,126.978015
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 당수동 292-5(까치어린이공원),시설물관리,1,200,360도전방면,031-228-3301,37.292494,126.935524
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 고등동 79-5(고등2호어린이공원),시설물관리,1,200,360도전방면,031-228-3301,37.270469,127.00687
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 교동 45(교동제158호어린이공원),시설물관리,1,200,360도전방면,031-228-3301,37.271671,127.012011
경기도 수원시 교통정책과,,경기도 수원시 영통구 매원로12번길 29-2,차량방범,1,200,360도전방면,031-228-3692,37.265362,127.046828
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄로178번길 18,차량방범,2,200,90도 정면,031-228-3692,37.26556,127.046018
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄로178번길 23-19,차량방범,1,200,360도전방면,031-228-3692,37.266342,127.04675
경기도 수원시 교통정책과,,경기도 수원시 영통구 매원로12번길 6,차량방범,1,200,360도전방면,031-228-3692,37.266299,127.047158
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄로196번길 28,차량방범,1,200,360도전방면,031-228-3692,37.266926,127.047446
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄동 207-50,차량방범,2,200,90도 정면,031-228-3692,37.267163,127.046743
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄로196번길 23-16,차량방범,1,200,360도전방면,031-228-3692,37.267801,127.047411
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄동196번길7-20,차량방범,1,200,360도전방면,031-228-3692,37.267684,127.047792
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선2동 1067-10 삼성177호,생활방범,1,41,360도전방면,031-228-3301,37.253925,127.026226
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선2동 1067-15 176호공원,생활방범,1,41,360도전방면,031-228-3301,37.253822,127.024108
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선2동 1067-15,생활방범,1,41,360도전방면,031-228-3301,37.252223,127.027922
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄2동 111-164 산남초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.270043,127.049042
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄2동 111-164 산남초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.270504,127.050779
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄1동 898 동수원초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.268793,127.039748
경기도 수원시 교통정책과,,경기도 수원시 영통구 매탄1동 898 동수원초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.269893,127.041084
경기도 수원시 교통정책과,,경기도 수원시 영통구 영통동 988-4 영일초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.248907,127.07419
경기도 수원시 교통정책과,,경기도 수원시 영통구 영통동 988-4 영일초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.247246,127.072814
경기도 수원시 교통정책과,,경기도 수원시 팔달구 고등동 19 수원초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.27822,127.005862
경기도 수원시 교통정책과,,경기도 수원시 팔달구 고등동 19 수원초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.278322,127.004577
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서동 104-2 화서초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.280226,126.999888
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서동 104-2 화서초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.280221,127.001202
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서2동 274 화양초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.28385,126.99529
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서2동 274 화양초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.283082,126.996172
경기도 수원시 교통정책과,,경기도 수원시 팔달구 매산로3가 13 매산초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.270301,127.009118
경기도 수원시 교통정책과,,경기도 수원시 팔달구 매산로3가 13 매산초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.271522,127.011949
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서2동 7-1 화홍초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.286961,127.004304
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서2동 7-1?화홍초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.288503,127.001815
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 413-5답,생활방범,1,200,360도전방면,031-228-3301,37.294337,127.052113
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 36답,생활방범,1,200,360도전방면,031-228-3301,37.293837,127.053863
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 30-3답,생활방범,1,200,360도전방면,031-228-3301,37.295195,127.055407
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 33-1답,생활방범,1,200,360도전방면,031-228-3301,37.294077,127.055843
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 20답,생활방범,1,200,360도전방면,031-228-3301,37.294907,127.055653
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 23전,생활방범,1,200,360도전방면,031-228-3301,37.295357,127.057063
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 17-1전,생활방범,1,200,360도전방면,031-228-3301,37.295577,127.057753
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 143-3답,생활방범,1,200,360도전방면,031-228-3301,37.29446,127.068627
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 871답,생활방범,1,200,360도전방면,031-228-3301,37.287787,127.058943
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 190-1전,생활방범,1,200,360도전방면,031-228-3301,37.292807,127.068863
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 209-2대,생활방범,1,200,360도전방면,031-228-3301,37.291907,127.069563
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 107임,생활방범,1,200,360도전방면,031-228-3301,37.293987,127.071013
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 198임,생활방범,1,200,360도전방면,031-228-3301,37.293077,127.070393
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 230-2전,생활방범,2,200,360도전방면,031-228-3301,37.293517,127.071693
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 51-2대,생활방범,1,200,360도전방면,031-228-3301,37.277347,127.051043
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 48-22대,생활방범,1,200,360도전방면,031-228-3301,37.277927,127.050173
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 48-8유,생활방범,1,200,360도전방면,031-228-3301,37.278147,127.051213
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 90-1임,생활방범,1,200,360도전방면,031-228-3301,37.274197,127.050463
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 산60-8도,생활방범,1,200,360도전방면,031-228-3301,37.274379,127.053146
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 925-2대,생활방범,1,200,360도전방면,031-228-3301,37.297057,127.040473
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 933-5임,생활방범,1,200,360도전방면,031-228-3301,37.298387,127.042503
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만동 1-16대,생활방범,1,200,360도전방면,031-228-3301,37.288957,127.042343
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 899-3답,생활방범,1,200,360도전방면,031-228-3301,37.288897,127.046573
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 58-12전,생활방범,1,200,360도전방면,031-228-3301,37.277737,127.048183
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 68-24도,생활방범,1,200,360도전방면,031-228-3301,37.277367,127.049153
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 81-2잡,생활방범,1,200,360도전방면,031-228-3301,37.276137,127.050973
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 206-4도,생활방범,1,200,360도전방면,031-228-3301,37.294629,127.035018
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 84-12도,생활방범,1,200,360도전방면,031-228-3301,37.275007,127.051363
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 원천동 170-6도,생활방범,1,200,360도전방면,031-228-3301,37.270275,127.061077
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 1090-28수,생활방범,1,200,360도전방면,031-228-3301,37.289497,127.064213
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 622-3임,생활방범,1,200,360도전방면,031-228-3301,37.271947,127.063823
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 597-3답,생활방범,1,200,360도전방면,031-228-3301,37.276357,127.068473
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 604-1답,생활방범,1,200,360도전방면,031-228-3301,37.276017,127.066893
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 573-3전,생활방범,1,200,360도전방면,031-228-3301,37.279437,127.069933
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 570-2답,생활방범,1,200,360도전방면,031-228-3301,37.280917,127.070013
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 산3임,생활방범,1,200,360도전방면,031-228-3301,37.295627,127.082613
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 하동 11-1잡,생활방범,1,200,360도전방면,031-228-3301,37.293994,127.082878
경기도 수원시 도시안전통합센터,,경기도 수원시 영통구 이의동 776-1구,생활방범,1,200,360도전방면,031-228-3301,37.300517,127.044843
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 이목동 345-1 SK 서호천변,생활방범,3,200,360도전방면,031-228-3301,37.307979,126.98137
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 연무동 234 천일부동산,생활방범,5,200,360도전방면,031-228-3301,37.295578,127.025546
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 297-4 소망부동산,생활방범,4,200,360도전방면,031-228-3301,37.303712,126.996662
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 323-7 피자디스카운트,생활방범,5,200,360도전방면,031-228-3301,37.301494,126.991964
경기도 수원시 도시안전통합센터,,"경기도 수원시 장안구 정자동 872-1 풍림아파트, 정문 앞",생활방범,4,200,360도전방면,031-228-3301,37.298244,126.994697
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 880-3 삼환 나우빌정문,생활방범,4,200,360도전방면,031-228-3301,37.294525,126.989179
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 914 대림진흥아파트,생활방범,4,200,360도전방면,031-228-3301,37.301019,126.988089
경기도 수원시 도시안전통합센터,,"경기도 수원시 장안구 정자동 918 SK,한화 정문",생활방범,5,200,360도전방면,031-228-3301,37.294191,126.984972
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 922 청솔뜨란채정문,생활방범,5,200,360도전방면,031-228-3301,37.293108,126.985215
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 정자동 879-1 동양성지아파트,생활방범,4,200,360도전방면,031-228-3301,37.294466,126.990824
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 265 세례자요한수녀원,생활방범,4,200,360도전방면,031-228-3301,37.296275,126.978033
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 268 베스트 예능,생활방범,4,200,360도전방면,031-228-3301,37.29524,126.978442
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 511 베스트타운 정문,생활방범,5,200,360도전방면,031-228-3301,37.298556,126.982209
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동 544 성대기숙사 정문,생활방범,4,200,360도전방면,031-228-3301,37.297207,126.974796
경기도 수원시 도시안전통합센터,,"경기도 수원시 장안구 천천동 563 신한,한일아파트정문",생활방범,4,200,360도전방면,031-228-3301,37.301693,126.976279
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 율전동 433-79 휴대폰아울렛,생활방범,5,200,360도전방면,031-228-3301,37.296697,126.969917
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동560-7 부민프라자앞,생활방범,4,200,360도전방면,031-228-3301,37.301725,126.973459
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 천천동574-6 꿈이가득한 어린이집,생활방범,4,200,360도전방면,031-228-3301,37.300498,126.977501
경기도 수원시 도시안전통합센터,,경기도 수원시 장안구 파장동 391-3 태원빌라,생활방범,5,200,360도전방면,031-228-3301,37.309064,126.998584
경기도 수원시 도시안전통합센터,,경기도 수원시 팔달구 우만동 380-1 한마음약국 건너,생활방범,4,200,360도전방면,031-228-3301,37.282872,127.033302
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 서둔동 17-160 센트라우스앞 쪽문,생활방범,4,200,360도전방면,031-228-3301,37.26883,126.994696
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류3동 820-29 훼미리하우스,생활방범,4,200,360도전방면,031-228-3301,37.263563,127.019389
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 세류3동 1099 강화도어스텐파이프,생활방범,5,200,360도전방면,031-228-3301,37.254625,127.019954
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 탑동 14-34 현대슈퍼앞 4거리,생활방범,5,200,360도전방면,031-228-3301,37.273961,126.977292
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 곡반정동 523 안용,시설물관리,4,200,360도전방면,031-228-3301,37.243517,127.032529
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 곡반정동 546 고렴근린공원,시설물관리,4,200,360도전방면,031-228-3301,37.240697,127.029085
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선1동 1012 올림픽,시설물관리,4,200,360도전방면,031-228-3301,37.261021,127.027695
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선1동 1239 어공9호(솔밭),시설물관리,3,200,360도전방면,031-228-3301,37.253617,127.038283
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1045 세곡,시설물관리,3,200,360도전방면,031-228-3301,37.256419,127.027288
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1059 전원,시설물관리,3,200,360도전방면,031-228-3301,37.25529,127.022298
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1163-7 용화출,시설물관리,3,200,360도전방면,031-228-3301,37.256057,127.034036
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1288 온수골,시설물관리,3,200,360도전방면,031-228-3301,37.25181,127.036403
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1307 상록,시설물관리,3,200,360도전방면,031-228-3301,37.249885,127.037824
경기도 수원시 도시안전통합센터,,경기도 수원시 권선구 권선동 1310 권선늘푸른,시설물관리,4,200,360도전방면,031-228-3301,37.248789,127.040645
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서2동 651 숙지초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.284535,126.99084
경기도 수원시 교통정책과,,경기도 수원시 팔달구 화서2동 651 숙지초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.282959,126.992537
경기도 수원시 교통정책과,,경기도 수원시 팔달구 우만2동 601 팔달초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.278897,127.036206
경기도 수원시 교통정책과,,경기도 수원시 팔달구 우만2동 601 팔달초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.279857,127.037006
경기도 수원시 교통정책과,,경기도 수원시 팔달구 인계동 384 매여울초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.270254,127.03543
경기도 수원시 교통정책과,,경기도 수원시 팔달구 인계동 384 매여울초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.271019,127.037246
경기도 수원시 교통정책과,,경기도 수원시 장안구 율전동길 304 율전초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.298984,126.969153
경기도 수원시 교통정책과,,경기도 수원시 장안구 율전동길 304 율전초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.300055,126.96966
경기도 수원시 교통정책과,,경기도 수원시 장안구 송죽동 502 송죽초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.300393,127.005303
경기도 수원시 교통정책과,,경기도 수원시 장안구 송죽동 502 송죽초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.301142,127.006165
경기도 수원시 교통정책과,,경기도 수원시 장안구 율전동 142-22 상률초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.303697,126.969362
경기도 수원시 교통정책과,,경기도 수원시 장안구 율전동 142-22 상률초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.304551,126.968959
경기도 수원시 교통정책과,,경기도 수원시 장안구 조원동 380 조원초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.302113,127.016672
경기도 수원시 교통정책과,,경기도 수원시 장안구 조원동 380 조원초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.30288,127.016031
경기도 수원시 교통정책과,,경기도 수원시 장안구 조원동 843 수성초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.304695,127.014339
경기도 수원시 교통정책과,,경기도 수원시 장안구 조원동 843 수성초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.305833,127.015413
경기도 수원시 교통정책과,,경기도 수원시 팔달구 인계동 257-2 인계초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.271769,127.026012
경기도 수원시 교통정책과,,경기도 수원시 팔달구 인계동 257-2 인계초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.271954,127.025592
경기도 수원시 교통정책과,,경기도 수원시 팔달구 우만2동 16 효성초등학교,어린이보호,1,200,360도전방면,031-228-3693,37.282676,127.038938
경기도 수원시 교통정책과,,경기도 수원시 권선구 세류1동 63?세류초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.267529,127.0097
경기도 수원시 교통정책과,,경기도 수원시 권선구 세류1동 63?세류초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.265805,127.008368
경기도 수원시 교통정책과,,경기도 수원시 권선구 권선동 1199 곡선초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.251201,127.024658
경기도 수원시 교통정책과,,경기도 수원시 권선구 권선동 1199 곡선초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.249838,127.02414
경기도 수원시 교통정책과,,경기도 수원시 권선구 금곡동 1004?금곡초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.278666,126.951829
경기도 수원시 교통정책과,,경기도 수원시 권선구 금곡동 1004?금곡초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.279547,126.953614
경기도 수원시 교통정책과,,경기도 수원시 권선구 구운동 465 구운초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.279654,126.97864
경기도 수원시 교통정책과,,경기도 수원시 권선구 구운동 465 구운초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.281117,126.978709
경기도 수원시 교통정책과,,경기도 수원시 권선구 세류3동 517?신곡초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.257331,127.012769
경기도 수원시 교통정책과,,경기도 수원시 권선구 세류3동 517?신곡초등학교2,어린이보호,4,200,360도전방면,031-228-3693,37.25819,127.013714
경기도 수원시 교통정책과,,경기도 수원시 권선구 권선동 948 권선초등학교,어린이보호,1,200,360도전방면,031-228-3693,37.262628,127.02082
경기도 수원시 교통정책과,,경기도 수원시 권선구 권선동 948 권선초등학교,어린이보호,1,200,360도전방면,031-228-3693,37.263542,127.022412
경기도 수원시 교통정책과,,경기도 수원시 권선구 당수동 244-3 당수초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.290266,126.940572
경기도 수원시 교통정책과,,경기도 수원시 권선구 당수동 244-3 당수초등학교2,어린이보호,1,200,360도전방면,031-228-3693,37.290162,126.941917
경기도 수원시 교통정책과,,경기도 수원시 권선구 서둔동 296-1 서평초등학교1,어린이보호,1,200,360도전방면,031-228-3693,37.267599,126.997131
